4000.000000,0.006122
3997.379913,0.006122
3994.759825,0.006122
3992.139738,0.006122
3989.519651,0.006122
3986.899563,0.006122
3984.279476,0.006122
3981.659389,0.006122
3979.039301,0.006122
3976.419214,0.006122
3973.799127,0.006122
3971.179039,0.006122
3968.558952,0.006122
3965.938865,0.006122
3963.318777,0.006122
3960.698690,0.006122
3958.078603,0.006122
3955.458515,0.006122
3952.838428,0.006122
3950.218341,0.006122
3947.598253,0.006122
3944.978166,0.006122
3942.358079,0.006122
3939.737991,0.006122
3937.117904,0.006122
3934.497817,0.006122
3931.877729,0.006122
3929.257642,0.006122
3926.637555,0.006122
3924.017467,0.006122
3921.397380,0.006122
3918.777293,0.006122
3916.157205,0.006122
3913.537118,0.006122
3910.917031,0.006122
3908.296943,0.006122
3905.676856,0.006122
3903.056769,0.008163
3900.436681,0.008163
3897.816594,0.008163
3895.196507,0.006122
3892.576419,0.006122
3889.956332,0.006122
3887.336245,0.006122
3884.716157,0.006122
3882.096070,0.006122
3879.475983,0.008163
3876.855895,0.006122
3874.235808,0.006122
3871.615721,0.006122
3868.995633,0.008163
3866.375546,0.008163
3863.755459,0.006122
3861.135371,0.006122
3858.515284,0.006122
3855.895197,0.008163
3853.275109,0.010204
3850.655022,0.012245
3848.034934,0.010204
3845.414847,0.006122
3842.794760,0.006122
3840.174672,0.010204
3837.554585,0.010204
3834.934498,0.010204
3832.314410,0.008163
3829.694323,0.006122
3827.074236,0.008163
3824.454148,0.008163
3821.834061,0.010204
3819.213974,0.010204
3816.593886,0.008163
3813.973799,0.008163
3811.353712,0.006122
3808.733624,0.008163
3806.113537,0.008163
3803.493450,0.008163
3800.873362,0.010204
3798.253275,0.010204
3795.633188,0.008163
3793.013100,0.006122
3790.393013,0.006122
3787.772926,0.006122
3785.152838,0.008163
3782.532751,0.008163
3779.912664,0.008163
3777.292576,0.008163
3774.672489,0.008163
3772.052402,0.008163
3769.432314,0.008163
3766.812227,0.008163
3764.192140,0.008163
3761.572052,0.008163
3758.951965,0.008163
3756.331878,0.010204
3753.711790,0.010204
3751.091703,0.012245
3748.471616,0.014286
3745.851528,0.012245
3743.231441,0.010204
3740.611354,0.010204
3737.991266,0.008163
3735.371179,0.010204
3732.751092,0.010204
3730.131004,0.010204
3727.510917,0.008163
3724.890830,0.008163
3722.270742,0.008163
3719.650655,0.008163
3717.030568,0.008163
3714.410480,0.008163
3711.790393,0.010204
3709.170306,0.010204
3706.550218,0.010204
3703.930131,0.006122
3701.310044,0.008163
3698.689956,0.008163
3696.069869,0.006122
3693.449782,0.006122
3690.829694,0.008163
3688.209607,0.010204
3685.589520,0.010204
3682.969432,0.006122
3680.349345,0.008163
3677.729258,0.010204
3675.109170,0.012245
3672.489083,0.012245
3669.868996,0.010204
3667.248908,0.008163
3664.628821,0.008163
3662.008734,0.008163
3659.388646,0.008163
3656.768559,0.010204
3654.148472,0.010204
3651.528384,0.010204
3648.908297,0.012245
3646.288210,0.012245
3643.668122,0.010204
3641.048035,0.008163
3638.427948,0.008163
3635.807860,0.008163
3633.187773,0.008163
3630.567686,0.010204
3627.947598,0.012245
3625.327511,0.012245
3622.707424,0.008163
3620.087336,0.008163
3617.467249,0.008163
3614.847162,0.008163
3612.227074,0.008163
3609.606987,0.008163
3606.986900,0.008163
3604.366812,0.008163
3601.746725,0.008163
3599.126638,0.008163
3596.506550,0.008163
3593.886463,0.008163
3591.266376,0.008163
